activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation_recorded,endpoint_relation_human_resolved,potency_nM,potency_bound_interpretation,receptor_species,threshold_convention_note,decision_provenance,notes
ACTL00004,threshold_positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1200.0,exact EC50 = 1200.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,threshold_positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1900.0,exact EC50 = 1900.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_10958292,threshold_positive,CM00675,PARENT0103,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,EC50,=,=,1819.7,exact EC50 = 1819.7 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.74 (generic negative-log potency)
ACT_26030125,threshold_positive,CM00829,PARENT0822,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,6000.0,exact EC50 = 6000.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.22 (generic negative-log potency)
ACT_26030126,threshold_positive,CM00708,PARENT0823,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,400.0,exact EC50 = 400.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.4 (generic negative-log potency)
ACT_26030127,threshold_positive,CM00072,PARENT0824,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,450.0,exact EC50 = 450.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.35 (generic negative-log potency)
ACT_26030128,threshold_positive,CM00407,PARENT0825,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,320.0,exact EC50 = 320.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.5 (generic negative-log potency)
ACT_26030129,threshold_positive,CM00868,PARENT0826,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,81.0,exact EC50 = 81.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.09 (generic negative-log potency)
ACT_26030130,threshold_positive,CM00435,PARENT0827,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,240.0,exact EC50 = 240.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.62 (generic negative-log potency)
ACT_26030131,threshold_positive,CM00271,PARENT0828,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,25.0,exact EC50 = 25.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.6 (generic negative-log potency)
ACT_26030132,threshold_positive,CM00079,PARENT0829,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,29.0,exact EC50 = 29.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.54 (generic negative-log potency)
ACT_26030133,threshold_positive,CM00429,PARENT0830,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1300.0,exact EC50 = 1300.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.89 (generic negative-log potency)
ACT_26030134,threshold_positive,CM00440,PARENT0831,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,860.0,exact EC50 = 860.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_26030135,threshold_positive,CM00472,PARENT0832,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,510.0,exact EC50 = 510.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.29 (generic negative-log potency)
ACT_26030136,threshold_positive,CM00218,PARENT0833,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,430.0,exact EC50 = 430.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.37 (generic negative-log potency)
ACT_26030137,threshold_positive,CM00850,PARENT0834,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,540.0,exact EC50 = 540.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.27 (generic negative-log potency)
ACT_26030138,threshold_positive,CM00768,PARENT0835,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,400.0,exact EC50 = 400.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.4 (generic negative-log potency)
ACT_26030139,threshold_positive,CM00351,PARENT0836,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,190.0,exact EC50 = 190.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.72 (generic negative-log potency)
ACT_26030140,threshold_positive,CM00112,PARENT0837,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,150.0,exact EC50 = 150.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.82 (generic negative-log potency)
ACT_26030141,threshold_positive,CM00555,PARENT0838,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,65.0,exact EC50 = 65.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.19 (generic negative-log potency)
ACT_26030142,threshold_positive,CM00705,PARENT0839,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,83.0,exact EC50 = 83.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.08 (generic negative-log potency)
ACT_26030143,threshold_positive,CM00127,PARENT0840,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,39.0,exact EC50 = 39.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.41 (generic negative-log potency)
ACT_26030146,threshold_positive,CM00298,PARENT0796,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,2630.27,exact EC50 = 2630.27 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.58 (generic negative-log potency)
ACT_26030148,threshold_positive,CM00820,PARENT0798,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,5888.44,exact EC50 = 5888.44 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.23 (generic negative-log potency)
ACT_26030149,threshold_positive,CM00170,PARENT0799,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,3090.3,exact EC50 = 3090.3 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.51 (generic negative-log potency)
ACT_26030150,threshold_positive,CM00857,PARENT0800,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1905.46,exact EC50 = 1905.46 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.72 (generic negative-log potency)
ACT_26030151,threshold_positive,CM00375,PARENT0801,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1513.56,exact EC50 = 1513.56 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.82 (generic negative-log potency)
ACT_26030152,threshold_positive,CM00766,PARENT0802,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1230.27,exact EC50 = 1230.27 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.91 (generic negative-log potency)
ACT_26030153,threshold_positive,CM00622,PARENT0803,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,741.31,exact EC50 = 741.31 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency)
ACT_26030154,threshold_positive,CM00023,PARENT0804,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,741.31,exact EC50 = 741.31 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency)
ACT_26030155,threshold_positive,CM00205,PARENT0805,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,72.44,exact EC50 = 72.44 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_identity_decisions.jsonl:PARENT0805,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.14 (generic negative-log potency)
ACT_26030157,threshold_positive,CM00627,PARENT0807,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,2511.89,exact EC50 = 2511.89 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.6 (generic negative-log potency)
ACT_26030158,threshold_positive,CM00292,PARENT0808,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1174.9,exact EC50 = 1174.9 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.93 (generic negative-log potency)
ACT_26030159,threshold_positive,CM00131,PARENT0809,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1548.82,exact EC50 = 1548.82 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.81 (generic negative-log potency)
ACT_26030160,threshold_positive,CM00411,PARENT0810,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1380.38,exact EC50 = 1380.38 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.86 (generic negative-log potency)
ACT_26030161,threshold_positive,CM00310,PARENT0811,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,1513.56,exact EC50 = 1513.56 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.82 (generic negative-log potency)
ACT_26030162,threshold_positive,CM00113,PARENT0812,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,691.83,exact EC50 = 691.83 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.16 (generic negative-log potency)
ACT_26030163,threshold_positive,CM00485,PARENT0813,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,602.56,exact EC50 = 602.56 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency)
ACT_26030164,threshold_positive,CM00321,PARENT0814,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,588.84,exact EC50 = 588.84 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency)
ACT_26030165,threshold_positive,CM00340,PARENT0815,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,407.38,exact EC50 = 407.38 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.39 (generic negative-log potency)
ACT_26030166,threshold_positive,CM00319,PARENT0816,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,363.08,exact EC50 = 363.08 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency)
ACT_26030167,threshold_positive,CM00405,PARENT0817,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,363.08,exact EC50 = 363.08 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency)
ACT_26030168,threshold_positive,CM00267,PARENT0818,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,354.81,exact EC50 = 354.81 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.45 (generic negative-log potency)
ACT_26030169,threshold_positive,CM00657,PARENT0819,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,323.59,exact EC50 = 323.59 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.49 (generic negative-log potency)
ACT_26030170,threshold_positive,CM00709,PARENT0820,PMID_39140069,ASSY_CHEMBL5582321,PAM_functional_calcium,calcium,EC50,=,=,123.03,exact EC50 = 123.03 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_identity_decisions.jsonl:PARENT0820,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.91 (generic negative-log potency)
