activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation,potency_nM,receptor_species,positive_evidence_type,negative_evidence_type,negative_evidence_tier,negative_evidence_provenance_group,molecule_has_positive,molecule_has_negative,molecule_label_conflict,molecule_strict_label,decision_provenance,notes
ACTL00004,positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1200.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1900.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_10958309,negative,CM00698,PARENT0120,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958309;negative_set_purity_audit.csv:ACT_10958309,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958310,negative,CM00687,PARENT0121,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958310;negative_set_purity_audit.csv:ACT_10958310,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958313,negative,CM00838,PARENT0124,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958313;negative_set_purity_audit.csv:ACT_10958313,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958315,negative,CM00495,PARENT0126,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958315;negative_set_purity_audit.csv:ACT_10958315,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958316,negative,CM00861,PARENT0127,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958316;negative_set_purity_audit.csv:ACT_10958316,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958317,negative,CM00433,PARENT0128,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958317;negative_set_purity_audit.csv:ACT_10958317,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958318,negative,CM00296,PARENT0129,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958318;negative_set_purity_audit.csv:ACT_10958318,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958319,negative,CM00832,PARENT0130,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958319;negative_set_purity_audit.csv:ACT_10958319,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958320,negative,CM00611,PARENT0131,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958320;negative_set_purity_audit.csv:ACT_10958320,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958321,negative,CM00612,PARENT0132,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958321;negative_set_purity_audit.csv:ACT_10958321,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958323,negative,CM00734,PARENT0134,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958323;negative_set_purity_audit.csv:ACT_10958323,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958325,negative,CM00695,PARENT0136,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958325;negative_set_purity_audit.csv:ACT_10958325,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958327,negative,CM00363,PARENT0138,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958327;negative_set_purity_audit.csv:ACT_10958327,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958328,negative,CM00549,PARENT0139,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958328;negative_set_purity_audit.csv:ACT_10958328,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958329,negative,CM00523,PARENT0140,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958329;negative_set_purity_audit.csv:ACT_10958329,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958330,negative,CM00869,PARENT0141,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958330;negative_set_purity_audit.csv:ACT_10958330,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958331,negative,CM00270,PARENT0142,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958331;negative_set_purity_audit.csv:ACT_10958331,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958332,negative,CM00128,PARENT0143,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958332;negative_set_purity_audit.csv:ACT_10958332,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958333,negative,CM00180,PARENT0144,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958333;negative_set_purity_audit.csv:ACT_10958333,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958334,negative,CM00025,PARENT0145,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958334;negative_set_purity_audit.csv:ACT_10958334,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958336,negative,CM00262,PARENT0147,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958336;negative_set_purity_audit.csv:ACT_10958336,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958337,negative,CM00264,PARENT0148,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958337;negative_set_purity_audit.csv:ACT_10958337,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958341,negative,CM00339,PARENT0152,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958341;negative_set_purity_audit.csv:ACT_10958341,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958342,negative,CM00198,PARENT0153,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958342;negative_set_purity_audit.csv:ACT_10958342,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958343,negative,CM00031,PARENT0154,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958343;negative_set_purity_audit.csv:ACT_10958343,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958344,negative,CM00792,PARENT0155,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958344;negative_set_purity_audit.csv:ACT_10958344,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958345,negative,CM00224,PARENT0156,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958345;negative_set_purity_audit.csv:ACT_10958345,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_10958346,negative,CM00041,PARENT0157,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU004,no,yes,no,negative,human_decisions.jsonl:RU004;human_decision_reassessments.jsonl:RU004;human_row_decisions.jsonl:ACT_10958346;negative_set_purity_audit.csv:ACT_10958346,raw ChEMBL 'Not Active' in confirmed human M4 PAM screen; primary per-compound entry not manually verified (database-text tier)
ACT_13488857,negative,CM00477,PARENT0237,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU008,no,yes,no,negative,negative_set_purity_audit.csv:ACT_13488857,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_13488868,negative,CM00760,PARENT0238,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU008,no,yes,no,negative,negative_set_purity_audit.csv:ACT_13488868,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_13488869,negative,CM00871,PARENT0239,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU008,no,yes,no,negative,negative_set_purity_audit.csv:ACT_13488869,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_13488870,negative,CM00819,PARENT0240,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU008,no,yes,no,negative,negative_set_purity_audit.csv:ACT_13488870,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_13488871,negative,CM00255,PARENT0241,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU008,no,yes,no,negative,negative_set_purity_audit.csv:ACT_13488871,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_18160853,negative,CM00505,PARENT0349,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,pEC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU013,no,yes,no,negative,negative_set_purity_audit.csv:ACT_18160853,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_18160854,negative,CM00505,PARENT0349,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,B_database_text_confirmed_inactive,B_database_text_confirmed_inactive,G_database_text_RU013,no,yes,no,negative,negative_set_purity_audit.csv:ACT_18160854,raw ChEMBL 'Not Active' in confirmed human M4/human GRM2 PAM assay; primary source not manually checked (database-text tier)
ACT_20629997,negative,CM00623,PARENT0566,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20629997,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20629998,negative,CM00716,PARENT0567,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20629998,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20629999,negative,CM00301,PARENT0568,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20629999,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20630000,negative,CM00143,PARENT0569,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20630000,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20630002,negative,CM00574,PARENT0571,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20630002,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20630016,negative,CM00511,PARENT0585,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20630016,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20630018,negative,CM00812,PARENT0587,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20630018,primary-source human review explicitly confirmed inactive (unit RU015)
ACT_20630019,negative,CM00189,PARENT0588,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,,,Homo sapiens,,A_primary_confirmed_inactive,A_primary_confirmed_inactive,G_human_primary_confirmed_RU015,no,yes,no,negative,human_decisions.jsonl:RU015;negative_set_purity_audit.csv:ACT_20630019,primary-source human review explicitly confirmed inactive (unit RU015)
