activity_id,parent_id,source_id,series_id,assay_id,receptor_species,assay_type,readout,cell_system,orthosteric_agonist,agonist_conc_or_ecxx,endpoint_type,legacy_potency_type,endpoint_relation,legacy_pharmacological_class,quantitative_validity,v21_modeling_role,v21_exclusion_reason,potency_nM,pPotency,endpoint_value,endpoint_unit,efficacy_pct,fold_shift,modulation_direction,intrinsic_activity,evidence_tier,source_location,activity_comment,notes,raw_text_value,raw_standard_text_value,raw_activity_comment,qualitative_result,qualitative_result_source,qualitative_result_confidence,evidence_supported_role,evidence_supported_role_basis,v21_human_review_status,v21_human_review_unit_id,v21_human_review_decision,v21_human_review_decision_detail,compound_id,chembl_molecule_id,canonical_molecule_id,canonical_inchikey,assay_family,assay_context,final_target_valid,final_species_valid,final_identity_valid,final_direction,final_quantitative_type,final_modeling_role,final_exclusion_reason,potency_regression_eligible,pam_binary_eligible,threshold_10uM_eligible,unit_human_decision,row_human_decision,identity_decision,decision_provenance,fc2_divergent_group_id,fc2_divergent_classification,fc2_divergent_disposition
ACT_26030105,PARENT0802,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1200.0,5.9208,1200.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030105 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.92 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594665,CHEMBL5594665,CM00766,WUXFHVDZPASQTH-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030106,PARENT0803,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,740.0,6.1308,740.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030106 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592956,CHEMBL5592956,CM00622,RZWNOTHEPQCTII-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030107,PARENT0804,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,740.0,6.1308,740.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030107 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594585,CHEMBL5594585,CM00023,ARIJMPJOTQSUIT-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030108,PARENT0805,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,72.0,7.1427,72.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030108 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.14 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5589617,CHEMBL5589617,CM00205,GMAYXBGUYLNABW-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,PARENT0805:confirmed,human_identity_decisions.jsonl:PARENT0805,,,
ACT_26030109,PARENT0806,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,>,inactive_tested,censored,potency,,10000.0,,10000.0,nM,,,inactive,unknown,CORE,"ChEMBL activity 26030109 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; censored endpoint bound; relation preserved; assay-context negative result; same parent has PAM evidence in other assay contexts - not a parent-level inactivity declaration,,,,,,,explicit_inactive_no_potentiation,v2_audit_inactive_tested,,,,,CMP_CHEMBL_CHEMBL5591068,CHEMBL5591068,CM00546,PUXVFDNZBFLFCX-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,right_censored_no_potency_within_assay_range,censored,threshold_only_bound,right-censored threshold-specific negative,no,no,yes,,,,negative_set_purity_audit.csv:ACT_26030109,,,
ACT_26030110,PARENT0807,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,2500.0,5.6021,2500.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030110 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.6 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593782,CHEMBL5593782,CM00627,SDUQNCWDRFSHQD-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030111,PARENT0808,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1200.0,5.9208,1200.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030111 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.92 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594174,CHEMBL5594174,CM00292,IUUYXGSZHJMWIS-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030112,PARENT0809,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1500.0,5.8239,1500.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030112 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.82 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5590842,CHEMBL5590842,CM00131,DQWDTFAHLHVSGG-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030113,PARENT0810,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1400.0,5.8539,1400.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030113 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5591021,CHEMBL5591021,CM00411,MBUKUGPROKSRMF-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030114,PARENT0811,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1200.0,5.9208,1200.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030114 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.92 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592432,CHEMBL5592432,CM00310,JGZNIIJLHRKBPQ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030115,PARENT0812,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,700.0,6.1549,700.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030115 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.16 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592185,CHEMBL5592185,CM00113,CURBYQKFAPXXTN-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030116,PARENT0813,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,600.0,6.2218,600.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030116 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5595212,CHEMBL5595212,CM00485,NYWDGHBQRFVTSN-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030117,PARENT0814,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,590.0,6.2291,590.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030117 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593188,CHEMBL5593188,CM00321,JNMPLROUYXDEER-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030118,PARENT0815,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,400.0,6.3979,400.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030118 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.4 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594940,CHEMBL5594940,CM00340,JXAKJRZDTGEFJR-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030119,PARENT0816,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,360.0,6.4437,360.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030119 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5590691,CHEMBL5590691,CM00319,JMDBVGXIHIQKBU-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030120,PARENT0817,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,360.0,6.4437,360.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030120 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594842,CHEMBL5594842,CM00405,LZEGWRCOLVKPAS-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030121,PARENT0818,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,360.0,6.4437,360.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030121 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593358,CHEMBL5593358,CM00267,IEBAWYDHVXYMGL-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030122,PARENT0819,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,320.0,6.4949,320.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030122 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.5 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593601,CHEMBL5593601,CM00657,TWZJEAXBIHOTPC-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030123,PARENT0820,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,120.0,6.9208,120.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030123 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.92 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5590431,CHEMBL5590431,CM00709,VGCWSYQSDJETQR-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,PARENT0820:confirmed,human_identity_decisions.jsonl:PARENT0820,,,
ACT_26030124,PARENT0821,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,110.0,6.9586,110.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030124 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.96 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593479,CHEMBL5593479,CM00246,HLKSDLAHEZOSRG-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030125,PARENT0822,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,6000.0,5.2218,6000.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030125 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.22 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5595406,CHEMBL5595406,CM00829,YKHPXNDKXISIRT-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030126,PARENT0823,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,400.0,6.3979,400.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030126 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.4 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593824,CHEMBL5593824,CM00708,VGAQYUDIXQSMRC-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030127,PARENT0824,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,450.0,6.3468,450.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030127 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.35 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5590312,CHEMBL5590312,CM00072,CCAIBCIUMCOWOE-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030128,PARENT0825,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,320.0,6.4949,320.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030128 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.5 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5595335,CHEMBL5595335,CM00407,LZZSIYURKZGYFK-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030129,PARENT0826,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,81.0,7.0915,81.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030129 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.09 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5593743,CHEMBL5593743,CM00868,ZVMQBJVYZWZOMY-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030130,PARENT0827,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,240.0,6.6198,240.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030130 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.62 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594533,CHEMBL5594533,CM00435,MOYCLLOHYWIPFT-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030131,PARENT0828,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,25.0,7.6021,25.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030131 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.6 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5595674,CHEMBL5595674,CM00271,IFWBEKWPDFITTI-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030132,PARENT0829,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,29.0,7.5376,29.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030132 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.54 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592710,CHEMBL5592710,CM00079,CDXJNCMEYUFFBP-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030133,PARENT0830,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,weak_PAM,exact,potency,,1300.0,5.8861,1300.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030133 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.89 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5590370,CHEMBL5590370,CM00429,MLGZQNHNCVBBHW-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030134,PARENT0831,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,860.0,6.0655,860.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030134 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5594642,CHEMBL5594642,CM00440,MRVSBDFIQMERBM-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030135,PARENT0832,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,510.0,6.2924,510.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030135 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.29 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5595063,CHEMBL5595063,CM00472,NPKFERPNWIWHSE-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030136,PARENT0833,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,430.0,6.3665,430.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030136 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.37 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5583836,CHEMBL5583836,CM00218,GVLGJRXUAOIVHC-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030137,PARENT0834,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,540.0,6.2676,540.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030137 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.27 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592234,CHEMBL5592234,CM00850,ZKUOSIUZGCMGMZ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_26030138,PARENT0835,PMID_39140069,,ASSY_CHEMBL5582321,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,400.0,6.3979,400.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 26030138 (assay CHEMBL5582321, doc CHEMBL5579875)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.4 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL5592305,CHEMBL5592305,CM00768,WVOGWNHHQAYQJP-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
